transaction_id,date,store_id,product_id,quantity_sold,discount_amount
a470c82f-3f3f-4b75-8a8c-237d2e480158,2023-10-27,S-033,P-007,1,0
5d163d81-5b5c-4832-afe3-d75df696da8a,2023-10-27,S-048,P-006,2,0
bf726333-c944-4001-ad96-09b824aca06b,2023-10-27,S-020,P-001,1,0
facc62e1-4260-4198-a4f0-1a866922180a,2023-10-27,S-018,P-007,3,0
eece58ae-9061-420e-aeaa-a82f97bd9641,2023-10-27,S-032,P-002,1,0
ea6980fd-49d4-4a95-92ff-8160a30a6c3f,2023-10-27,S-027,P-007,2,1800
50a1b9d4-8bde-498e-ab7a-f48df1bf0c3a,2023-10-27,S-018,P-004,5,0
ece5bf0b-81c6-499a-a4c1-fc80c25c9f9b,2023-10-27,S-036,P-002,5,0
739dbaff-13af-4502-a2ff-9f82e005515b,2023-10-27,S-002,P-005,1,0
5b2b44b7-2b98-4d5f-a14a-982a968ab603,2023-10-27,S-013,P-001,1,0
ea136511-5553-4b32-9ed3-091eae422ce2,2023-10-27,S-013,P-004,1,0
67bd8400-58b8-4eb9-96f4-31a65574a6f2,2023-10-27,S-049,P-007,10,0
8346a3ca-6571-4387-82a3-9a5afffc3edb,2023-10-27,S-046,P-003,1,2200
e47e54a1-7a89-4a12-b867-3a73b49ae9d5,2023-10-27,S-007,P-001,1,0
8fb8e8fa-cb67-4fe1-bf9f-00634cbc03f2,2023-10-27,S-050,P-003,5,11000
ac8164f5-70f7-4db5-9221-2c61c821d5b0,2023-10-27,S-005,P-006,2,1600
e3696300-fda5-4ba9-a70e-294402ddb162,2023-10-27,S-036,P-005,2,2100
3cbe8b63-686c-47e8-94de-20ed36a62c96,2023-10-27,S-024,P-003,3,0
1d51afa6-dc6f-46bb-8e43-4762151c6a4a,2023-10-27,S-044,P-001,1,0
2d1d8daf-2dc2-4a0a-b506-07e2f7d9fa24,2023-10-27,S-047,P-006,1,0
00d2e9f6-f303-4fb4-9b49-bdff2ff8f442,2023-10-27,S-010,P-003,1,0
59a7bdc3-5721-438b-9547-5d26ab2dc117,2023-10-27,S-023,P-004,10,10500
ab993f48-f594-4b25-9235-b01464f2dd4f,2023-10-27,S-013,P-002,1,0
89babaa9-39d9-4801-b771-017075acdafd,2023-10-27,S-013,P-007,2,0
e6751041-2fd6-4dd5-8347-501be0cdf9f7,2023-10-27,S-050,P-002,2,0
edae6010-5037-41be-82b7-bb1da8786773,2023-10-27,S-016,P-005,1,0
c4e99513-8e93-4698-8f28-4c0e1ec7a151,2023-10-27,S-034,P-001,1,0
9a5571df-53fa-45e7-95ad-7c76546e1a1f,2023-10-27,S-038,P-005,4,0
0572a950-522e-44a1-958f-a803f233d35e,2023-10-27,S-002,P-005,1,0
2334e65b-5144-4ddc-a8dc-4dca7fe5c319,2023-10-27,S-005,P-003,2,4400
e8b05276-c14b-4f92-ad00-0c77df976d1d,2023-10-27,S-042,P-005,2,0
b51ed52d-233d-43e1-a136-d9113ff54949,2023-10-27,S-002,P-001,1,0
81cd984c-5e0d-44c6-87c2-776506c0d9a1,2023-10-27,S-046,P-005,2,0
fe3de202-9783-48c6-9e7f-2a4209612cc6,2023-10-27,S-015,P-004,1,0
1581944d-4ca1-41e1-b7d5-6486856d1bf5,2023-10-27,S-017,P-005,2,0
4ff393ba-c170-4863-b36d-c0031bd57fec,2023-10-27,S-003,P-007,2,0
e5e5e7cf-94bf-4de8-af65-eb42ca9a913f,2023-10-27,S-047,P-002,2,1900
6e47711c-2445-451a-9500-1f9c20418b86,2023-10-27,S-006,P-003,1,0
eca78b14-e7d0-4130-b378-21710c7b7983,2023-10-27,S-010,P-006,1,0
4af222ea-4fcb-49cb-b751-6dbd08c2a4c0,2023-10-27,S-021,P-001,2,0
b2a4cada-16e9-453c-8cee-4709ff9710c8,2023-10-27,S-033,P-001,2,0
1491411d-4a46-4008-a96a-6da8298ed39a,2023-10-27,S-003,P-005,1,0
e9e4c73f-606d-44ea-8c36-9525814b358d,2023-10-27,S-038,P-005,1,0
7b48ea52-2bd0-4c81-a49f-6a921dbc3c39,2023-10-27,S-003,P-001,2,0
3c7cab11-b75e-4adc-9c74-cc595833dad2,2023-10-27,S-030,P-007,1,0
fd5c9d89-aa5e-440f-b3ed-83bc4bb13d75,2023-10-27,S-017,P-005,1,0
261a25e3-9556-4535-bfa0-dc5991449e6a,2023-10-28,S-042,P-004,1,0
257fd35c-a1e9-4478-b890-11620048c0bd,2023-10-28,S-041,P-002,5,4750
09c32614-cdfd-4afb-997e-00f062f04bca,2023-10-28,S-029,P-007,2,1800
5317cbf7-b423-436d-b330-91dd69268d16,2023-10-28,S-040,P-001,2,0
a41873a2-c1e0-4930-b03d-bc0ccebea1db,2023-10-28,S-047,P-002,2,0
5ebe99ba-92de-4f43-b582-c22aa7671c69,2023-10-28,S-047,P-006,2,0
67f03931-1e90-4216-9186-c890ca698206,2023-10-28,S-031,P-001,1,700
dbb66819-2f33-4ce6-80ab-54bd8b109f80,2023-10-28,S-050,P-006,4,0
30fcaef8-d361-4680-a82f-b0003d731261,2023-10-28,S-032,P-006,1,0
c149ec67-032a-4e6b-a5f7-53e368a7a775,2023-10-28,S-041,P-004,5,0
0c689539-e7d8-4412-b968-f7fe674502ea,2023-10-28,S-048,P-004,1,0
7fbb63de-ec66-4ffc-b2b8-4db7061de396,2023-10-28,S-048,P-004,1,0
ed09c261-4f0a-44b9-8bde-527dbcc818d2,2023-10-28,S-021,P-004,1,0
e0aeb6f7-73f3-4e25-ad19-c7531affa7fc,2023-10-28,S-017,P-006,2,0
306b1e48-6d87-49eb-9e87-0e99cca7e61d,2023-10-28,S-020,P-007,1,0
b5ff4451-e4f4-4037-a475-402cef28d5a4,2023-10-28,S-006,P-001,2,0
e9b51c64-d993-48df-83e7-c8d5f6647504,2023-10-28,S-032,P-005,4,4200
1b0fc60c-9d52-458a-8882-ad4ea6e800fb,2023-10-28,S-050,P-003,2,0
02f91410-85c2-4458-8482-c348b5a3c4bd,2023-10-28,S-046,P-007,5,0
80da5137-7022-4157-99f2-bdf845a2cbce,2023-10-28,S-010,P-006,1,0
41b955b1-3dd8-414e-be3e-b030c41e4fff,2023-10-28,S-024,P-003,5,0
e5b9eac2-13dd-48ed-9c19-43e049f05ed5,2023-10-28,S-026,P-001,3,0
72ddfe18-2ae3-44c2-a69b-712f7ecb155c,2023-10-28,S-010,P-005,2,0
a32a786a-2b7b-4f0e-8ca3-d00ede466dea,2023-10-28,S-017,P-007,5,4500
a870af37-52d9-47e4-ae72-fd35947081da,2023-10-28,S-027,P-004,2,0
7006935e-b851-4bde-808e-981452d75bcb,2023-10-28,S-035,P-001,3,0
025635a8-1389-40e1-9a21-5608931e8cd5,2023-10-28,S-022,P-001,2,0
812010ae-5f09-47c3-95f9-68bfc1320c9a,2023-10-28,S-004,P-002,5,0
40803d12-2ecc-463a-bb7e-52a7b15b403b,2023-10-28,S-023,P-002,1,0
b2c0283a-e876-4452-8bb4-8a099e282053,2023-10-28,S-046,P-003,1,0
bebea11f-9c8a-446b-a068-040f7cc2d2df,2023-10-28,S-043,P-005,3,0
66b20022-045d-4ff7-98bc-edc8bb8b8b49,2023-10-28,S-050,P-003,24,0
9031b39b-8ebb-40a0-93af-9145bc2591a5,2023-10-28,S-019,P-006,1,800
17b9f282-be01-4ef0-a894-0af78dfb7070,2023-10-28,S-015,P-005,1,0
45d7a9ab-1dad-49ba-91d4-e408e3af34ae,2023-10-28,S-021,P-004,1,0
7e3bc28d-468b-48b5-902f-37427d309180,2023-10-28,S-040,P-004,4,4200
1cb61191-22be-4f71-8307-27ece31dd659,2023-10-28,S-015,P-001,4,0
94569ae3-730a-4baf-9876-2593d5140c47,2023-10-28,S-011,P-006,1,800
830c123a-1489-4228-8af5-e585292c95d7,2023-10-28,S-023,P-002,24,22800
396627ea-e0ee-47e1-ba59-54c63db100f8,2023-10-28,S-033,P-005,10,0
9da7bca9-b39d-459e-95f2-5c6e2a7a9225,2023-10-28,S-027,P-002,1,0
d67ce321-4b20-486a-9245-68322516dc74,2023-10-28,S-048,P-006,1,0
4e2a2eec-c1a0-4c39-bccf-773ebd5e70dd,2023-10-28,S-011,P-007,1,900
64272344-781c-453d-99d0-c7e4be4dbf86,2023-10-28,S-015,P-001,1,0
e3585285-c182-48c0-9824-4a88ea76ccbe,2023-10-28,S-041,P-006,2,0
9a5a7f23-d914-43b7-90e9-5f8768c0a3cd,2023-10-28,S-049,P-002,1,0
874424b4-274e-4a28-9d84-413ddc97f62f,2023-10-28,S-018,P-007,2,0
c2750c2f-a9c6-480a-b838-f4fc0210f15b,2023-10-28,S-042,P-001,1,700
003161f6-9f53-43ed-bd56-8d977eee6522,2023-10-28,S-010,P-006,1,0
7dd0ad8c-7bd0-4c7e-ad3e-f14fa583fbfd,2023-10-28,S-020,P-005,4,0
57b653f3-1a4d-4d55-8d15-f1aa58006a23,2023-10-28,S-025,P-004,1,0
49a86f18-7e19-4a19-87ec-ac2fc3fa81bc,2023-10-28,S-027,P-007,2,0
6f315dc6-ac3d-4f44-9441-02c6b6ff8fcd,2023-10-28,S-044,P-007,4,0
583c6a9b-80be-40fb-8925-618d5c09a9e5,2023-10-28,S-027,P-005,2,0
9fd10e16-2be5-4b60-9feb-6aeff7d32402,2023-10-28,S-042,P-007,1,0
abbc12ee-92c6-4bdd-90e8-09431adb335b,2023-10-28,S-011,P-002,1,0
78dc0cdc-ff3b-4d19-8a54-cf4df5f18e42,2023-10-28,S-024,P-002,1,0
d66715ef-82c3-4dac-82f2-b69e9cff2861,2023-10-28,S-003,P-006,3,0
d44eaa62-e567-42ea-bae3-873cc403e8a8,2023-10-28,S-019,P-003,2,4400
8472dcd2-a385-4294-a200-76857609e83d,2023-10-28,S-030,P-002,1,950
3cd31f84-caa4-4b92-8433-6fd30e9102a6,2023-10-28,S-033,P-007,2,0
984af58c-957a-4294-bf2d-2cc8993b7c3e,2023-10-28,S-026,P-006,2,0
7130a170-634f-4716-bfd1-7e4c3805d520,2023-10-28,S-031,P-001,5,0
1f339f18-1874-4cae-a90a-c9a18edc421e,2023-10-28,S-014,P-007,1,0
051b6785-7a01-410f-91ec-874361a22855,2023-10-28,S-049,P-006,2,1600
1833f901-4171-4ed8-a56f-11533e938542,2023-10-28,S-022,P-001,1,0
7842857c-3a82-42b6-b2c1-09c033e6f2b8,2023-10-28,S-014,P-003,4,0
3efc7f49-2f69-4ab3-a196-7b0dbaf7bf9d,2023-10-28,S-007,P-006,1,0
489f620b-9ab8-4033-98c3-13dd6b5b5aca,2023-10-28,S-022,P-004,1,1050
f7037e4d-6f8f-4de4-a775-e6d87c136ae9,2023-10-28,S-018,P-001,3,0
72764f09-79da-4159-9e4f-4a3b5313036c,2023-10-28,S-025,P-003,5,0
e3cabd80-75f6-4581-a427-f75bd885e354,2023-10-28,S-037,P-002,1,950
39c54519-27b6-46f9-9a52-11e90dd9fe7d,2023-10-28,S-001,P-006,1,0
dac3c196-f735-4a0d-b12e-78267e29d824,2023-10-28,S-008,P-006,1,0
162c32b1-2584-49a9-a56b-9cacf4909bfb,2023-10-28,S-007,P-004,1,0
8f34fe3c-f431-4523-af3e-c546caa2def6,2023-10-28,S-047,P-002,1,0
791a724c-0b7d-4a91-a8eb-5870a1178bb1,2023-10-28,S-034,P-003,1,0
593dac3f-ff39-4ed4-9835-91151175de66,2023-10-28,S-014,P-006,1,0
d5f6b45b-8a4f-4abf-91f9-729e809cc0eb,2023-10-28,S-039,P-003,1,0
3d42f54b-a111-476f-9615-5178b80ec56c,2023-10-28,S-033,P-003,1,0
f7302ecc-7829-4d7d-8851-83adbcdf80e5,2023-10-28,S-011,P-004,1,0
6d71060b-6544-40f5-82fd-ef9f23c7fa29,2023-10-28,S-045,P-004,1,1050
aa2eb778-57d2-4f20-9054-bf8bf3c971f7,2023-10-28,S-038,P-005,1,1050
5c2cda9e-ad58-4466-a905-b0a10f56b0ab,2023-10-28,S-022,P-004,3,3150
bc89b695-d706-41c0-9eaa-20044748bd5b,2023-10-28,S-038,P-005,2,0
1fce3679-23d5-4021-b7aa-fbc8b03a12a6,2023-10-28,S-041,P-006,2,0
efa31759-a9f8-46bd-afef-eb8876cfd84c,2023-10-28,S-034,P-005,1,0
01cf9477-824a-46e2-929b-1156ae395c10,2023-10-28,S-025,P-005,4,0
c7efa2a3-e8fd-4b18-8033-af4d52a0dc16,2023-10-28,S-019,P-001,4,0
2bb224db-c234-42d9-ab3d-1eadaa76b556,2023-10-28,S-017,P-002,1,0
5a3baf11-1a54-4b26-a0be-d66167080ef0,2023-10-28,S-042,P-006,5,0
c379159d-4a13-43d5-98be-1d6e0f15369d,2023-10-28,S-007,P-003,2,0
9a10b047-cf0c-4467-9a0f-98145073de1f,2023-10-28,S-022,P-004,1,0
2fe01551-45f5-4b73-8b63-b30c66c005b0,2023-10-28,S-043,P-002,2,0
e8ec9c5f-c30c-4b18-811e-397089acf680,2023-10-28,S-021,P-001,1,700
27d437cf-6e8e-48f0-8d9d-aaccea7a1c1e,2023-10-28,S-004,P-001,3,2100
07401043-1821-4c58-8d6a-62b68c0e5f8b,2023-10-28,S-032,P-005,10,0
7e52448f-65ce-426c-bb03-f8ab291878ba,2023-10-28,S-009,P-003,1,0
bcd9b72b-eb51-4e16-a7b9-bd39c542531a,2023-10-28,S-021,P-007,4,0
146bd7f9-d521-49e4-8848-f14c719d55c1,2023-10-28,S-041,P-007,2,0
71df4b9d-88d2-4fea-9277-d3b4a536d216,2023-10-28,S-026,P-003,2,0
7414ca31-f730-4ea7-b77d-dbcf830be71d,2023-10-28,S-019,P-004,10,10500
c00178c7-7d80-459c-862b-6f61fbf00abf,2023-10-28,S-030,P-002,4,0
0b1d539c-f22d-4980-ae77-9f3bf9a98db1,2023-10-28,S-003,P-006,4,0
7063d6c6-e27e-47c2-a6fd-9a24e9da8f2a,2023-10-28,S-013,P-007,1,0
4630c8a6-b580-4137-b647-0692944454ca,2023-10-28,S-039,P-002,3,0
ef6b13cb-280a-4706-8bfd-0fda342b706d,2023-10-28,S-035,P-006,2,0
1c71259f-a66e-48d2-b3f9-039dfa6a6be5,2023-10-28,S-038,P-007,1,0
734f8b63-1879-4c0a-b4b3-62b6761cdebd,2023-10-28,S-040,P-001,1,0
a2f756bc-f93b-450c-a5d8-1984250b0c22,2023-10-28,S-030,P-006,4,0
07e6ec5c-1745-4a41-bf5c-2ac5de50a17f,2023-10-28,S-005,P-007,1,900
dc90810e-fd57-408f-ac16-8228b30d9d93,2023-10-28,S-009,P-005,1,0
16b10e12-3419-4fd3-8b33-44ce5c87a7d1,2023-10-28,S-038,P-001,4,0
40a295da-a72d-45a2-a718-308cdbd3ffa6,2023-10-28,S-016,P-007,5,0
57624d7c-cc99-4799-8cc1-a742df124acb,2023-10-28,S-029,P-004,2,0
e96be196-e621-438d-a5db-71a7e6abc346,2023-10-28,S-036,P-001,4,0
61bce771-0bb3-44da-b9b8-e6510e0f0811,2023-10-28,S-003,P-004,5,0
95e3c3bc-94d4-4c19-88ab-b7cbed91b210,2023-10-28,S-003,P-004,1,0
12a32b85-dfe8-40fa-a822-0cbb780b9e76,2023-10-28,S-004,P-007,24,0
82c67c75-7bdb-441a-ad60-213944a9d9fa,2023-10-28,S-043,P-003,2,0
88d59dc7-1519-4107-9ff1-94e268c90270,2023-10-28,S-046,P-003,1,2200
dd2f3e23-6096-47d9-8948-da796302a603,2023-10-28,S-024,P-001,4,0
1c7e0afc-37c5-44c2-a1bb-f4926c60b4e2,2023-10-28,S-020,P-002,4,0
6936ef57-8cec-4a24-9fd6-e5f4d204f9e7,2023-10-28,S-009,P-005,1,0
d28ff443-ee20-4d8b-9466-55bdae335967,2023-10-28,S-023,P-001,5,0
d158ed3d-a482-4dea-8f44-6ff309f5d4dc,2023-10-28,S-038,P-004,1,0
c31f3270-c3d8-4292-b731-cec2f731e04b,2023-10-28,S-028,P-002,3,0
cbe6718b-013f-4b87-8f0b-441330b3050e,2023-10-28,S-005,P-004,1,0
04361a51-fcf3-4a5a-a951-f25ccb862531,2023-10-28,S-027,P-002,2,0
779d128b-4857-45ad-9916-e2c6b9abb7c9,2023-10-28,S-001,P-005,4,0
c15c1444-3bf2-4aa3-bc47-75c9f52e216f,2023-10-28,S-002,P-005,1,0
95cde491-abd8-4c9a-a18f-ab3fbbd6764d,2023-10-28,S-011,P-001,2,0
629c72eb-19fc-4733-8db9-b9dc9164cb43,2023-10-29,S-043,P-006,3,0
e42ac2ef-cdf6-4d07-9b82-3d7ff3142c24,2023-10-29,S-034,P-007,2,0
8d772256-b03c-4eea-acbe-bedb8117a450,2023-10-29,S-025,P-004,5,5250
93adf48b-42f0-4e86-8cd3-461d5ef5e7d3,2023-10-29,S-035,P-003,3,0
b27717b7-875f-4e01-964a-e21674a03c8a,2023-10-29,S-014,P-004,1,0
6c5ef54d-89b5-4850-afe7-36ae370aa25a,2023-10-29,S-036,P-004,1,0
5632c369-690c-4294-9938-23f0778dd8a5,2023-10-29,S-045,P-001,2,0
d4a0477a-f236-4c29-8ef1-a1baf5d9b954,2023-10-29,S-026,P-004,3,0
1ca19c80-ee37-4ac2-9723-53c0cb769ee3,2023-10-29,S-041,P-006,1,0
101dac50-6d3a-463e-9dff-3ce31352d1fa,2023-10-29,S-037,P-006,2,0
5739dfdb-09a0-440e-9967-a16a655f9f6a,2023-10-29,S-042,P-001,3,2100
be299ea4-9a88-4c8a-827e-7c8db1d40f9a,2023-10-29,S-005,P-007,1,0
09dd846e-483b-437d-8746-98785f8422e2,2023-10-29,S-038,P-003,1,0
351c61e7-01ed-49fc-b0ff-bfd73dffbc1c,2023-10-29,S-049,P-004,1,0
67efabb6-6140-42e4-bb3d-34789eb52faa,2023-10-29,S-024,P-005,10,0
b8ed067c-4b14-445d-a690-ae7c48d4243a,2023-10-29,S-028,P-007,1,0
0c120a65-ea52-4d07-884d-001cf48571f8,2023-10-29,S-012,P-007,2,1800
a7e5f157-569d-4863-98f3-f097e7f6cbc3,2023-10-29,S-004,P-001,1,0
da470fb4-fce2-4fd6-a095-9869444d3cb2,2023-10-29,S-036,P-006,24,0
1617d388-4c97-4f8d-844e-8bbe55a30d8b,2023-10-29,S-043,P-001,5,0
02240110-c5fd-4e9a-8c76-aab73011029e,2023-10-29,S-014,P-005,1,0
60c35c5a-ae57-4f3b-957e-55fd060d916b,2023-10-29,S-030,P-005,1,0
b9098f6d-7f43-4cd7-bc90-ed55fe33fd9e,2023-10-29,S-014,P-002,1,0
d2904b5c-25ce-4702-b0d5-ffbcb66a934e,2023-10-29,S-012,P-006,2,0
c57581a6-1a6e-44bb-90d9-577196e9092a,2023-10-29,S-036,P-004,4,0
1be46f9c-3f3e-464e-8ab9-939d03d2aa49,2023-10-29,S-017,P-005,10,10500
667456f6-56c1-4d80-918f-f5864ed6ec24,2023-10-29,S-004,P-003,1,0
758b267c-2f60-4b18-ac20-820b8449781a,2023-10-29,S-020,P-005,1,0
d7c1f870-8091-4e73-b01a-65507a898055,2023-10-29,S-039,P-004,3,0
8b034388-033d-4821-bf85-669dd2ddf6d9,2023-10-29,S-036,P-006,1,800
8c917ffc-8080-4d3f-a77e-3b71ddf9b057,2023-10-29,S-045,P-005,2,0
bd9d1943-d527-4eab-83bf-419cdfe42a60,2023-10-29,S-019,P-001,1,0
2b39ead6-6c47-41b6-b9ea-5e170a45a589,2023-10-29,S-011,P-005,3,0
6a01fb89-4200-4392-939a-3a577a96709c,2023-10-29,S-003,P-003,3,0
07930f61-b10a-4780-b9aa-6de1185753fb,2023-10-29,S-037,P-007,1,0
6cbd3bfc-772d-48f5-82df-1a307586e6ba,2023-10-29,S-030,P-003,1,0
63876253-0669-4158-9020-b763f56fa53a,2023-10-29,S-008,P-003,24,0
1f91f7bf-8782-49d8-a5d6-ca04439862b5,2023-10-29,S-042,P-002,1,950
2f4db9e3-a1de-4aae-a984-1a963a7fe6fb,2023-10-29,S-044,P-004,5,0
d8a44072-c7b0-43ae-b337-dd5720b7e230,2023-10-29,S-048,P-004,2,0
a1e46f94-f456-48c8-b531-e547b300215f,2023-10-29,S-041,P-002,1,0
d0586390-deb7-4dd2-b8e7-380c5992f112,2023-10-29,S-004,P-007,3,0
c3c60cfe-d9a9-4eee-95b8-ff59bcc07adf,2023-10-29,S-014,P-003,3,6600
f53076ba-14bb-41d7-ba7e-34f73709b81f,2023-10-29,S-037,P-001,1,0
6c5ac373-2a3a-4e92-9775-454364fef775,2023-10-29,S-042,P-004,1,1050
dea38508-664c-4b9d-953a-f022dde6973f,2023-10-29,S-050,P-003,1,0
e5069295-5f18-4d48-80b4-afd8b87eeff4,2023-10-29,S-010,P-001,2,0
d1fd88d2-6185-4baf-bb28-c673b82fd099,2023-10-29,S-048,P-001,3,2100
b45a40ad-6268-466b-8de1-c1f1821bb34e,2023-10-29,S-021,P-001,1,0
cf91ac99-a5b3-4b28-9155-2e1cc33294df,2023-10-29,S-017,P-003,4,8800
dc2ef37d-cfa2-434a-af1a-af345d8fed3e,2023-10-29,S-013,P-002,1,0
77232b81-2c03-414e-bd52-2c65aba176ea,2023-10-29,S-015,P-004,5,5250
2be579d1-882c-46b2-8b76-a5f5822daa8d,2023-10-29,S-001,P-005,2,0
dd22319b-e409-45d9-a878-ca136c58fd77,2023-10-29,S-019,P-007,1,900
1089e7b6-0f06-4789-91ad-4c4a91c08a7c,2023-10-29,S-047,P-003,3,0
d33659ce-9a3c-420f-91c1-874372cd2e19,2023-10-29,S-044,P-005,4,4200
0a5db05e-bf68-4a1a-a2d3-bda7a4d775cc,2023-10-29,S-009,P-006,1,800
46c4907c-0a72-47fc-9893-172b253ceb20,2023-10-29,S-046,P-001,1,0
29ac6a62-a25e-45bd-a507-f1be0eb98766,2023-10-29,S-024,P-003,3,0
5888222b-a440-4663-8dcd-65ba9df8412b,2023-10-29,S-014,P-003,2,0
0f630504-3d5c-4440-8e3c-cef92aa974fb,2023-10-29,S-026,P-007,4,0
03ca07f5-22ac-4621-a04c-0c9f443c807e,2023-10-29,S-038,P-003,1,2200
e30f9a35-f337-46f1-a599-10c86ef8fefb,2023-10-29,S-028,P-001,1,700
d801c549-e254-45c7-8904-f950be3ad29b,2023-10-29,S-030,P-007,1,0
0b80ec10-6c8e-4a2e-a184-a1c78640cbd0,2023-10-29,S-031,P-006,1,0
25ff4edb-3235-4d1a-af3a-d14d30f5458e,2023-10-29,S-045,P-002,1,0
1d66f600-31fc-4b35-bbde-d4ae50485523,2023-10-29,S-029,P-001,1,0
a690f56f-3d02-4103-8a42-1b1da53dfcb7,2023-10-29,S-019,P-004,1,0
506b16a9-8c89-4d5c-abdf-ea4066180c60,2023-10-29,S-048,P-005,2,0
07bb6a9c-52f5-40b9-a03c-00d5269f4532,2023-10-29,S-013,P-006,2,0
82c3df1f-25c4-41e3-bfa5-c20d80472ab4,2023-10-29,S-042,P-004,24,25200
8cf49729-9e12-4d2b-9498-064e493eb5bd,2023-10-29,S-026,P-003,4,0
671099ce-ccfb-4543-83da-e88d4f0901a0,2023-10-29,S-032,P-004,1,0
b20f7199-2c63-4869-be2c-5c08e9cc6350,2023-10-29,S-016,P-005,2,2100
6ddd2f3a-ba34-454f-8472-ec0cca2ff1d1,2023-10-29,S-026,P-004,1,0
7be8c6a4-172d-4509-830e-2b74602f160e,2023-10-29,S-009,P-003,1,2200
f3ea3a7c-dd81-41e6-991b-b8a9814d513c,2023-10-29,S-034,P-001,1,700
72594b23-4781-4173-a530-23217293005a,2023-10-29,S-048,P-005,2,2100
c7cb04b9-9af8-4063-a752-39273e944622,2023-10-29,S-040,P-004,3,3150
2e301423-886d-44ad-86f1-3221c89f2302,2023-10-29,S-016,P-005,4,0
0fd55312-0cae-4be9-b41d-be57ca395fb7,2023-10-29,S-030,P-007,1,0
c6930d01-5632-4b75-ac09-3067cd69c08d,2023-10-29,S-008,P-001,1,0
02257e9a-df57-481e-b7f1-46d845b71e14,2023-10-29,S-021,P-002,1,0
3818bfb8-2282-4edc-a014-7804e1a36e58,2023-10-29,S-044,P-002,1,0
428d1b5b-1961-49a7-838d-8acef657fc90,2023-10-29,S-028,P-001,1,0
e37141cc-255e-488f-ab09-e5a9a6701719,2023-10-29,S-043,P-001,1,0
1bed2773-a702-4282-9a72-41725dec9132,2023-10-29,S-024,P-007,4,3600
a8c17fc1-e0e0-4666-a1c1-26a20223caab,2023-10-29,S-026,P-002,1,0
301733ea-2f53-4212-9fb8-9e5781a77e50,2023-10-29,S-038,P-003,1,0
92eb5c43-48ab-4fb6-b8d0-33fbcfe37e8a,2023-10-29,S-016,P-006,2,0
b236c46f-a7a9-435f-8ca3-c585f0fade4e,2023-10-29,S-010,P-007,3,0
0e7b3152-4851-4eb8-a961-11e49b4da700,2023-10-29,S-008,P-001,3,0
1ee2f73a-03cd-4f99-aef5-1ac88480406a,2023-10-29,S-025,P-001,1,0
35041e56-c088-4bb3-86ce-b2d10f54c993,2023-10-29,S-005,P-001,4,0
0b1671ee-b975-44a8-b441-af6c6e1c5974,2023-10-29,S-044,P-006,1,0
3f93958b-2ec7-4d09-9186-2a7d4f86724a,2023-10-29,S-039,P-001,3,0
7af0a977-6bf6-4972-9cf2-7cbff892b970,2023-10-29,S-028,P-004,3,0
f49d187a-3750-467c-a016-93a2987015c9,2023-10-29,S-006,P-002,2,0
b9c06f8f-810d-4c23-904a-0b63ab799b87,2023-10-29,S-003,P-003,1,0
7fba15ac-22c6-4fe7-9fd1-ef59326be009,2023-10-29,S-013,P-003,10,0
e39aea96-e69c-42bf-9054-f0a0bcdce611,2023-10-29,S-017,P-005,4,0
51d41c0c-cbc2-482e-8453-6d0fdd360e6a,2023-10-29,S-036,P-004,5,0
5e9885f7-0c3e-45e6-b15a-efe0740c2350,2023-10-29,S-047,P-004,1,0
be78d4f6-6455-4aea-ba00-7f82809063d2,2023-10-29,S-008,P-007,2,0
ab258680-45d6-4127-9cb7-f18984b57a09,2023-10-29,S-029,P-002,1,0
402096ab-b849-4926-a831-32ff5c0d62ac,2023-10-29,S-019,P-001,1,0
0b0be679-0a61-408a-815f-3aec7e707117,2023-10-29,S-018,P-002,5,0
c9fa3172-c1ec-4b00-852f-90906fa3e95e,2023-10-29,S-028,P-005,1,0
1d6dadb0-b524-4f39-9268-43da34ad8d16,2023-10-29,S-033,P-002,1,0
9c0c3ea3-fd92-42a9-b6c4-38221b32752d,2023-10-29,S-020,P-007,1,0
a9ccc413-dec0-48ec-8b4e-d60ac8f7baca,2023-10-29,S-015,P-001,1,0
a4bdb1cc-cbbc-4fc1-b743-5cb559689a11,2023-10-29,S-014,P-002,2,1900
048e1521-986a-4302-9fbb-0d63baafc2ab,2023-10-29,S-025,P-006,1,0
33975a64-1fa5-4f88-9bbb-e0322de0a6c8,2023-10-29,S-030,P-005,2,0
5183f4b1-60bf-424c-9bbb-36d14f2a51ef,2023-10-29,S-050,P-007,1,0
46329194-5cc8-4344-9c55-2340ee4fb4ec,2023-10-29,S-019,P-007,1,0
28b5ad16-57d3-48ec-9a59-e03fac4b50bc,2023-10-29,S-013,P-004,1,0
8f5f35a2-abae-4862-9243-2cb7d49e263d,2023-10-29,S-025,P-007,1,0
f4bbd136-8de6-4cad-93b6-0cfeaebcfddc,2023-10-29,S-002,P-004,1,1050
65eeba07-7e34-478c-b8e5-1a0a20e321c6,2023-10-29,S-006,P-004,1,0
27d0ab94-e231-4c59-b6d0-e54cd82749a5,2023-10-29,S-006,P-007,2,0
834ce257-1e22-4c99-a310-8eea3969e72e,2023-10-30,S-018,P-003,1,0
06c783a3-d882-4a06-9c70-b799a601596d,2023-10-30,S-031,P-002,1,0
2721d439-8408-4607-b065-c1797c85db90,2023-10-30,S-043,P-006,1,0
ae3d73e2-080b-4e16-9148-fb1375e93d5d,2023-10-30,S-032,P-004,2,0
